,tweets,label
7558,qué pedo con la perra traumadaaaaa,1
7559,qué pedo con las  personas que te ignoran para ser tus pacientes  y cuando ya les está llevando la madre te escriben y les vale madre la hora y te dicen me vas a dar cita,0
7560,que pedo con las personas que no les gusta nada a todo le buscan su lado malo nada es de agrado tipo no mamen que pinche perra hueva dan neta,0
7561,qué pedo con lo que me encanta mi novia pinche morra espectacular wey,0
7562,qué pedo pinche vieja me llenas de likes y después llenas de likes a mi próxima conquista sácate alv perra metiche,1
7563,que pena que vayas por tu sexenio dando lastima haciéndote la víctima cuando sabes que haz fallado y si algo no te gusta lo criticas hasta desaprobarlo das pena,0
7564,que perra mi amiga,1
7565,que perro asco la delincuente esa siempre manipulando a los mas pndjos,1
7566,que perro estrés los vatos que ahuevo quieren llamar la atención de mis amigas no te van a pelar brooooo,0
7567,que perro miedo con la escacez de agua y varios influencers idiotas como juanpazurita usando sus privilegios mientras los sectores de la población se están colapsando por este líquido vital obviamente me cagan los influencers,0
7568,que piensen lo que quieran pero no pretendía ahogarme tenía intención de nadar hasta hundirme pero no es lo mismo,0
7569,que pinche estrés el vato que me gusta,0
7570,que pinché estrés que no sigas los putos planos  iaievamedosidio,0
7571,qué pinches madres hago despierta a esta hora ,0
7572,que pinches tanto te podría costar guardar el expediente de tu último paciente ,0
7573,que procede cuando envías a tu hija al cuidado de su abuela paterna pero olvidas mandarle tenis en su pañalera,0
7574,que puta mi amiga,1
7575,que puta rolota va escuchando,0
7576,que puta te vez así bien perra en brama,1
7577,que puta,1
7578,que putas mamadas escribio esa pendaje hahahahaha es lo mejor meterse a conocer mexico y apoyar a su gente no le compren ni madres,1
7579,que puto medio y pobres niñas con esa mamá loca traumada,1
7580,que quede claro que pegarle nunca le ha pegado ,1
7581,que quieres tu pinche cristiana puta,1
7582,que rica panocha se ve deliciosa aunque haya sido usada,1
7583,qué rico cocinas ya te puedes casar,1
7584,que rico es chingar,0
7585,que rico me perteneces  mi mariposa de amor,1
7586,qué rico se siente cuando te lo meto completoy tú empieza a gritar ,1
7587,qué rico se siente cuando te lo meto completoy tú empieza a gritar ,1
7588,qué sabroso es estudiar nunca antes había sentido tanto control en mi voz ,0
7589,que se joda pinche mazapan de mierda,1
7590,que se someta a la hombres,1
7591,que se someta a la hombres,1
7592,que se va como la en la calle no tiene en sus principios  el su escote,1
7593,que se va como la en la calle no tiene en sus principios  el su escote,1
7594,que se vaya a checar con un neurólogo eso no está bien ,1
7595,que sean niñas de casa,1
7596,que seeeexy es un hombre inteligente hablando fluidamente de un tema,0
7597,que semana tan culera ya que sea sábado,0
7598,que sepa abrir la puerta para ir a jugar,1
7599,que sepa bordar,1
7600,que sepa coser,1
7601,que ser más hermoso es mi mamá por dios,0
7602,que si yo estoy enamorado  no me puedo contener,0
7603,que solo es prestada la mujer que ama,1
7604,que sos la perra,1
7605,que su mamá haya sido culera con ustedes de niños no significa que los demás no le digan palabras de agradecimiento superen sus traumas mejor de nada ,1
7606,que tarada  la fulana ridicula,1
7607,que te besen otros labios,0
7608,que te gusta ser una zorra,1
7609,que te gusta ser una zorra,1
7610,que te hablo malo y que eso te excita  que te hablo malo y que eso yo quiera  que piensa que  poco  es yo  que rompa a menudo  no me preocupo  pinche vieja interesada ,1
7611,que te hablo malo y que eso te excita  que te hablo malo y que eso yo quiera  que piensa que  poco  es yo  que rompa a menudo  no me preocupo  pinche vieja interesada ,1
7612,que te hablo malo y que eso te excita,1
7613,que te miro se mepara  estoy enamorado,1
7614,que tiene grande las teta,1
7615,que tiene que ver eso o sea para no sufrir el parto debemos matar a los hijos antes de nacer lástima que eres una pta cobarde me encantaría mostrarle a la mujeres indígenas el rostro de la imbécil que dice que las pobres quieren abortar,1
7616,qué tontería las mujeres no ven porno,1
7617,qué tontería las tías no ven porno,1
7618,que triste pedir que no nos maten,0
7619,que triste pero es verdad no sé por qué las madres permiten esto no se dan cuenta que eso que ellas ven como la felicidad de sus hijas es un futuro lleno de miseria,1
7620,que tu no sabes de riendas sientes la silla y no dejas de reparar ,1
7621,que tus sueños te lleven allí donde tu corazón es feliz,0
7622,que un hombre muera por una causa no significa nada en cuanto al valor de la causa,0
7623,que una mujer no pueda trabajar fuera del hogar solo que su prioridad es asegurarse de que el hogar funcione bien ,1
7624,que una persona haya tenido diferentes parejas sexuales no las hace niñas mal,0
7625,que vergüenza de mujer qué opinas de esto marthadebayle es muy allegada tuya,1
7626,que voy a hacer ahora cada domingo  gracias macabeso luismiguellaserie luismiguellaserie2,0
7627,que vulgar te miras con escote y con faldas cortas,1
7628,que zorra mi amiga,1
7629,queda terminantemente prohibido levantarse sin ilusiones,0
7630,quedarte toda la noche despierto bailando tomando riendo con la persona que te gusta es otra onda,0
7631,querida cospedal lo cierto es que tienes una piel muy bonita de hay sic se podría sacar un precioso abrigo de zorra ,1
7632,quieeeero chingar,0
7633,quien a buen árbol se arrima buena sombra le cobija,0
7634,quien adelante no mira atrás se queda,0
7635,quien ama el peligro en él perece,0
7636,quien aspira a adquirir riqueza u honores no sabe amar,0
7637,quién bien baila de boda en boda se anda,0
7638,quien bien gane bien gaste pero no malgaste,0
7639,quien bien quiere a beltrán bien quiere a su can,0
7640,quien bien te quiere te hará llorar,0
7641,quien calla otorga,0
7642,quien canta sus males espanta,0
7643,quien con monstruos lucha cuide de convertirse a su vez en monstruo cuando miras largo tiempo a un abismo el abismo también mira dentro de ti ,0
7644,quien crea que su propia vida y la de sus semejantes está privada de significado no es sólo infeliz sino que apenas es capaz de vivir,0
7645,quien da pan a perro ajeno pierde el pan y pierde el perro,0
7646,quien da primero da dos veces,0
7647,quien da pronto da dos veces,0
7648,quien de verde se viste bonita se cree,0
7649,quien dice la verdad ni peca ni miente,0
7650,quien discute sobre si se puede matar a la propia madre no merece argumentos sino azotes,0
7651,quien es esa ximena y pq se me figura que tiene el sobaco peludo y usa gorrito del undertaker,1
7652,quien es será que por desnalgada no la reconozco,1
7653,quien espera desespera,0
7654,quien fue a sevilla perdió su silla,0
7655,quien fue la malvada del cuento ,0
7656,quien gobierna a un pueblo dando buen ejemplo se parece a la estrella polar que permanece inmutable mientras los astros dan vueltas a su alrededor,0
7657,quien mal anda mal acaba,0
7658,quién mal casa tarde enviuda,0
7659,quien manda en el hogar es el hombre,1
7660,quien me dijo que era buena idea fumar mota y tomar cervezas cuando estás cruda pa mandarlo matar alv,0
7661,quien mucho abarca poco aprieta,0
7662,quien mucho se baja el culo enseña,0
7663,quien no añade nada a sus conocimientos los disminuye,0
7664,quien no buscó amigos en la alegría en la desgracia no los pida,0
7665,quien no comprende una mirada tampoco comprenderá una larga explicación,0
7666,quien no cree en milagros no es realista,0
7667,quien no ha tenido tribulaciones que soportar es que no ha comenzado a ser cristiano de verdad,0
7668,quien no oye consejo no llega a viejo,0
7669,quien no sabe de abuelo no sabe de bueno,0
7670,quien no tiene toda la inteligencia de su edad tiene toda su desgracia,0
7671,quien quiera ver prosperar sus negocios consulte a su mujer,0
7672,quien quiera ver prosperar sus negocios consulte a su mujer,0
7673,quien quiere ahogar a su perro dice que está rabioso,0
7674,quien quita la ocasión quita el pecado,0
7675,quien se empeña en pegarle una pedrada a la luna no lo conseguirá pero terminará sabiendo manejar la honda,0
7676,quien se pica ajos come,0
7677,quien se venga después de la victoria es indigno de vencer,0
7678,quien se viste de mal paño dos veces se viste al año,0
7679,quien siembra vientos recoge tempestades,0
7680,quien tiene paciencia obtendrá lo que desea,0
7681,quien tiene tejado de vidrio no tire piedras al de su vecino,0
7682,quien todo lo quiere todo lo pierde,0
7683,quien toma bienes de los pobres es un asesino de la caridad quien a ellos ayuda es un virtuoso de la justicia,0
7684,quien volviendo a hacer el camino viejo aprende el nuevo puede considerarse un maestro,0
7685,quienes creen que el dinero lo hace todo terminan haciendo todo por dinero,0
7686,quienes dicen que el arte no debe propagar doctrinas suelen referirse a doctrinas contrarias a las suyas,0
7687,quienes me decían no te pongas así we ni que te fueras a casar con ella quedaron,0
7688,quiere ese culito,1
7689,quiere gozar en las noches tus pechos,1
7690,quiere que yo se lo meta,1
7691,quiere una prostituta que no ha sido una locura,1
7692,quieren hombres decentes  educados y con plata y ellas lo único que tienen para ofrecer es una panocha más usada que la de mía khalifa coherencia hdspm,1
7693,quieren que las mujeres seamos libres y dejemos de ser usadas dejen de pedir aborto ,1
7694,quieren respeto pero mira como se visten,1
7695,quieren un novio mamado guapo y con dinero para casarse de blanco en la playa y lo único que ofrecen es una pinche panocha bien usada no pinches mamen,1
7696,quieres más perra caliente pinche cara de puta mamá vergas tú quieres pito por todos lados quieres que te cojan sin piedad cojetelos como la perrita caliente seca vergas hasta que ya no pueda tu panocha caliente puta callejera,1
7697,quiero a tu morena pa mi,1
7698,quiero amanecer follando,0
7699,quiero comprar boletito para que me baile mas pegadito,1
7700,quiero desvirgarte,1
7701,quiero echar maracas  en tus nalgas fernadaaa  no me puedo contener,1
7702,quiero echar maracas  en tus nalgas,1
7703,quiero embarazarme de damon,0
7704,quiero estar crudo con mis amigos contándome porque tengo un moretón en la nalga,0
7705,quiero estudiar psicología al terminar nutrición ,0
7706,quiero llorar porque me da la gana,0
7707,quiero que la puta,1
7708,quiero que me la mames veinte metros bajo tierra,1
7709,quiero que mi vida se sienta mía por una vez,0
7710,quiero que sepa bailar que nunca salga sola que nunca quiera pelear,1
7711,quiero que sepa bailar,1
7712,quiero salir aún parque con alguien que solo me tome de la mano y poder escuchar música juntos sin tener que hablarnos,0
7713,quiero ser de esas niñas que todo se le ve bien ,0
7714,quiero ser mamá joven y sexy,0
7715,quiero ser mamá pero no quiero embarazarme ni menos parir creo que la adopción es una forma de maternidad igual de válida que la biológica y lo mejor siempre es deseada y voluntaria,0
7716,quiero ser tú,0
7717,quiero tener tantas fotos que nos falten álbumes y nos sobren recuerdos,0
7718,quiero tu panocha,1
7719,quiero un bebé pero también quiero viajar pero antes quiero tener una casa y también quiero estudiar otra carrera pero quiero un bebé me entienden,0
7720,quiero un christian grey en mi vida pinche madre,1
7721,quiero una mujer bien bonita callada que no me diga naaa que cuando me vaya a la noche y vuelva en la mañana no digaa naaa que aunque no le guste que tome ,1
7722,quiero una mujer bien bonita callada que no me diga naaa que cuando me vaya a la noche y vuelva en la mañana no digaa naaa que aunque no le guste que tome ,1
7723,quiero una mujer bien bonita callada que no me diga naaa,1
7724,quiero una mujer bien bonita callada que no me diga nada que cuando me vaya a la noche y vuelva en la mañana no diga nada,1
7725,quiero verla bailar entre los muertos,1
7726,quiero verla cambiando el garrafón del agua en la cocina ridícula,1
7727,quiero verte muy alegre cariñosa ycomplaciente,1
7728,quiero puedo y me lo merezco,0
7729,quiero puedo y me lo merezco,0
7730,quise hacerla a una mujer,1
7731,quise trarte como gente y no te gusta,1
7732,quise tratarte como gente y no te gusta ,1
7733,quisiera desgarrarte el culo sin vaselinay oirte gritar de dolor como una gorrina ,1
7734,quisiera gritarte,0
7735,quisiera ser morra para arreglar todo llorando,1
7736,quisieras puta pero ha cuando tu ex pareja masculina te hecha y no son marcos es por que no vales madre quien va a tener una fantasía cuando tu mamá es una prostituta,1
7737,quitate que masturbas perra arabalera,1
7738,quizá a ella no la enamoran siendo tan románticos quizá necesita algo más rudo que le demuestres que puedes ser su hombre,1
7739,quizá haya enemigos de mis opiniones pero yo mismo si espero un rato puedo ser también enemigo de mis opiniones,0
7740,radfem los hombres nos violentan y nos matan auxilio que nadie tiene empatía also radfem jaja malditos transgéneros los odio ojalá se mueran siono amigas,0
7741,rara vez nos damos cuenta que estamos rodeados por lo extraordinario,0
7742,rara vez se equivoca quien piensa de la mujer lo peor que puede,1
7743,razones por las q uno está gord todo está muy pinches rico y m encanta tragar ,0
7744,reafirmando que no es el tiempo es la persona pobre novio de 3 años pero cuando se sabe se sabe que ahí si es,0
7745,realmente no pensé que podía ser tan hija de puta me arruina la vida y se va jajajaja,1
7746,rechazo del liderazgo femenino falta de confianza en la capacidad de la mujer,1
7747,rechazo del trabajo de las mujeres,1
7748,recibiendo la vacuna antiputeria espero le haya funcionado,1
7749,recibimos los resultados de la consulta infantil y juvenil 2021 que realizó el ine a niñas niños y jóvenes de nuestro distrito 03 es muy importante y revelador conocer su opinión con datos certeros para transfórmalos en políticas públicas en beneficio de nuestras generaciones ,0
7750,reclama besos en los labios a unas jóvenes estupefactas hasta que avergonzadas acceden a dárselos ,1
7751,recordamos a rosario castellanos escritora periodista y diplomática mexicana considerada una de las literatas más importantes del siglo xx y la primera feminista en la literatura de méxico,0
7752,recordar lo importante que son las mujeres durante todos los días de nuestra vida,0
7753,recuerda la dignidad de tu feminidad,0
7754,recuerda que mi vida arrastraste,1
7755,recuerda que un hombre llega hasta donde una mujer le permite,1
7756,recuerden que no solo se hace stream el primer día ,0
7757,recuerdo incluso lo que no quiero olvidar no puedo lo que quiero,0
7758,recuerdo que me perteneces   yo lo sé  como prostituta,1
7759,refranes mexicanos vuelve la burra al trigo esta señora no entiende que no entiende,1
7760,reglas reales para tener una vida guay no obsesionarse no juzgarse el peso ideal es mentira,0
7761,reina baby tan puta,1
7762,reina baby tan puta,1
7763,relegada a la función reproductora y a las labores domésticas,1
7764,rencura de perro y lágrimas de mujer no hay que creer,1
7765,renunció a querer estudiar para maestra,0
7766,repitan conmigo llevar un escote o una falda corta no te hace ni una zorra ni una pvta es tu cuerpo y tú decides que usar ,0
7767,resolvido hay que ponerla a conjugar verbos de regreso a la primaria,0
7768,respeto mucho a los hombres que no son hombres lcidos,0
7769,resulta de todo punto monstruosa la forma en que la gente va por ahí hoy en día criticándote a tus espaldas por cosas que son absolutamente y completamente ciertas,0
7770,resúmenes ni en la primaria,0
7771,retrasada mental,1
7772,revisá la historia nena corrés el riesgo de parecer ,1
7773,revisa la historia nena corrés el riesgo de parecer idiota por desinformada,1
7774,reza como si todo dependiera de dios trabaja como si todo dependiera de ti,0
7775,rezo por la mujer que quiero ser en 5 años espero que ella sea feliz amada y esté haciendo lo que le gusta,0
7776,rica putipobre,1
7777,ricardo ponce abusa de la vulnerabilidad de las mujeres las sensibiliza las manipula y las viola mairewink si nos tocan a una respondemos todas y la culpa no era mia ni donde estaba ni como vestía el violador eres tu ricardoponce ricardoponceabusador,0
7778,ridículas,1
7779,rindió uaeméx homenaje a josé maría heredia y heredia ,0
7780,roba corazone  ese es su deporte,0
7781,rodillas o pechos,1
7782,ropa dominguera de portal para afuera,0
7783,ropa que mucho se cepilla pronto raidilla,0
7784,ropa soleada dos veces colada,0
7785,ropa vieja bien se asienta,0
7786,rosa maría cortinas ,0
7787,rosa para las niñas azul para los niños ,1
7788,rosie odonnell es tosca vulgar repulsiva y tonta ,1
7789,rubia que no me entere yo que ese culito pasa hambre,1
7790,rumbo a la chingada su rancho ,0
7791,rutj bien podria ser la sirvienta de yalitza,1
7792,s erás una mala inversión  yo no quiero contigo,1
7793,s erás una mala inversión  yo no quiero contigo,1
7794,s tan triste que yo soy violento  con esta no me digas  me hiciste  bebé  go  él no te puedo mirar,1
7795,s tan triste que yo soy violento  con esta no me digas  me hiciste  bebé  go  él no te puedo mirar,1
7796,sabe usted que no puede serle infiel,1
7797,sabemos que your pussy es mas grande,1
7798,saber es acordarse,0
7799,saber escuchar es el mejor remedio contra la soledad,0
7800,saber las cosas es tener conceptos y definiciones y esto es obra del varón ,1
7801,saber que no se sabe eso es humildad pensar que uno sabe lo que no sabe eso es enfermedad,0
7802,saber que se sabe lo que se sabe y que no se sabe lo que no se sabe he aquí el verdadero saber,0
7803,sabes bien que la falla fue tuya,1
7804,sabia que habia cada persona en el senado pero esta señora insulta con sus palabras a nuestra inteligencia y lo mas triste a las victimas,1
7805,sácame de estudiar carlos acevedo me encantas te amo,0
7806,sacas lo peor de mí si me vuelves a contestar sales en las noticias,1
7807,sácate alv con las viejas nacas,1
7808,sacude que vive en la tierra debajo de tu falda ,1
7809,sal y obtén paz vive paz y respira paz y la tendrás tan pronto como desees,0
7810,sale ella a su encuentro vestida como prostituta y tapada con un velo ,1
7811,salen errados nuestros cálculos siempre que entran en ellos el temor o la esperanza,0
7812,salgado macedonio es de lo más nefasto de morena sacar el tema del asesinato de ruiz massieu para intentar convencer a la hija de que vote por extender el uso de las ffaa en cosas de seguridad ciudadana es lo más bajo que puede intentar un político,0
7813,salgan de ahí por favor si su bato se sigue burlando de otras morras les dice putas feminazis dice que a las mujeres les pegan porque quieren y ellos ni se hacen comida no lavan su ropa ni se cuestionan a si mismos nunca,0
7814,salí con cara de muy perrita en mis fotos infantiles para mi tira de materias,0
7815,salía contigo porque eras más barata que una puta,1
7816,salieron más sumisas que las conservadoras,1
7817,salió con tantas personas distintas que hace que yo parezca un principiante por eso no me parece atractiva,1
7818,saludos en domingo  ya en mi bella ciudad y con la novedad que el granpremio de singaporegp de demorará ,0
7819,santa maria del rosario ,0
7820,sapo revolcado,1
7821,sarada parece medio puta lápiz labial y tacones siendo una adolescente como los de la serie original androides que tiran rashos láser más marcianos shikamaru le bajan el iq por el piso y un largo etc,1
7822,sarna con gusto no pica,0
7823,se acerca el día del padre y realmente estoy harto de que en el cine la figura paterna tiene que morir para que el protagonista aprenda una lección moral o de vida empiezo con el rey león  alguna otra que se acuerden,0
7824,se acuerdan otra de sus 400 mil promesas dejadas en el aire ,0
7825,se aferran a su parecer no por verdadero sino por suyo,0
7826,se antoja estudiar una ingeniería me da curiosidad de cómo se construyen los puentes,0
7827,se burlan de las morras que creen en el horóscopo pero ustedes creen en el top de universidades que se comparte en la encuesta del reforma,0
7828,se busca la hija de adal ramones para echarle 23 palos ya sabemos que es de jalon pues estubo en una secta sexual informes aqui ,1
7829,se busca mamá soltera para ser padrastro,0
7830,se cancela siempre no deje a mi novio jajaja,0
7831,se corrigen un poquito en el camino,0
7832,se cree la gran cosa esa mujer si es bien facil,1
7833,se da de santa la muy tonta,1
7834,se debe hacer todo tan sencillo como sea posible pero no más sencillo,0
7835,se desespera  y yo me la chicho,1
7836,se desespera  y yo me la chicho,1
7837,se emputan por la botella tus nalguitas serán mías y se cojen a vatos con pareja estando conscientes,1
7838,se entiende a las mujeres como se entiende el lenguaje de los pájaros por intuición o de ninguna manera,1
7839,se fijarían más en ti si te arreglases de vez en cuando,1
7840,se ha matado más de una zorra,1
7841,se ha tratado de emancipar a la mujer una idea hermosa es cierto lo han conseguido en parte y han hecho de la mujer una cosa rara que fuma enseña las ,1
7842,se ha vuelto una locura que hay sobre ser la fulana,1
7843,se ha vuelto una locura que hay sobre ser la fulana,1
7844,se habrá acostado con alguien para llegar ah,1
7845,se hace una mujer que es objeto,1
7846,se inventó la seda para que las mujeres pudieran ir desnudas con vestidos,0
7847,se la azoto  suena pam  pam  y ese granito que se arruina por cuero y me lo has negado  mal mal  estoy sin prisa por el sadismo,1
7848,se la azoto  suena pam  pam  y ese granito que se arruina por cuero y me lo has negado  mal mal  estoy sin prisa por el sadismo,1
7849,se la chica con los hijos,1
7850,se la chica con los hijos,1
7851,se la cogen  y no se ve,1
7852,se la pasaba estudiando ahora vive perreando ,1
7853,se las dan de modernas informadas y empoderadas pero no saben ni utilizar los métodos anticonceptivos chido su cotorreo amigas,1
7854,se le caen las tetas,1
7855,se le cayó el ,0
7856,se le está yendo el tren,1
7857,se llama matrimonio de conveniencia a un matrimonio de personas que no se convienen en absoluto,0
7858,se lo buscó por andar vestida as,1
7859,se lo buscó por andar vestida as,1
7860,se lo buscó por andar vestida as,1
7861,se lo hago por perra  ingrata  qué no te conviene,1
7862,sé lo que quieren las mujeres quieren ser hermosas,0
7863,se lo voy a tener que decir ,0
7864,se los juro que no me gusta ser la vieja castrosa de mándame tu parte o te saco del equipo pero pues échenle ganitas ,1
7865,se maman con sus 800 mil cohetes lanzados contra israel  si fuese así estaría en ruinas como palestina puta prensa neoliberal sionista facista,0
7866,se mas agradecida que te estoy dando fica,1
7867,se me hace que esta puerc cerd gord reinota se tragó un tanque de guerra,1
7868,se me hace que pides a gritos un consolador,1
7869,se me hace súper pendejo que un pendejo me pregunta cómo fue tu primer faje o con cuantos te has acostado entre otras preguntas similares vete muy a la chingada,0
7870,se me hacen bn pendejas las morras así quiéranse poquito,1
7871,se me puso el chile bien duro por ti ,1
7872,se mide la inteligencia del individuo por la cantidad de incertidumbres que es capaz de soportar,0
7873,se nos olvida que la vida es un ratito las personas son eternas y las oportunidades se acaban,0
7874,se nota que ya te hace falta un buen hombre para que se te quite el pinché genio,1
7875,se odia lo que no se entiende,0
7876,se perdona mientras se ama,0
7877,se piensa que lo justo es lo igual y así es pero no para todos sino para los iguales se piensa por el contrario que lo justo es lo desigual y así es pero no para todos sino para los desiguales,0
7878,se pierde con un beso  mami  es que no buscas nada,0
7879,se puede admitir la fuerza bruta pero la razón bruta es insoportable,0
7880,se puede de puta,1
7881,se puede engañar a parte del pueblo parte del tiempo pero no se puede engañar a todo el pueblo todo el tiemp,0
7882,se puede quitar a un general su ejército pero no a un hombre su voluntad,0
7883,se puede ser su machista,1
7884,se puede ser su machista,1
7885,se puede ser un buen hombre y hacer malos versos,0
7886,se puso bella  me gusta mi amor,0
7887,se puso bella  pero es maniática  cuando se pone histérica  se vuelve una lunática,1
7888,se puso bella  si si eso te voy a rogar  o regresas ya conmigo  o te vas a casar a dios,0
7889,se puso bella,0
7890,sé que ere loquilla con el sexo,1
7891,sé que la matar,1
7892,se que te gusta el alcohol,0
7893,se quedó para vestir santos,1
7894,se quejará de estar sola si se moviera un poco,1
7895,se quiere hacer la edgy y la graciosa pero sólo queda como vulgar y pndja,1
7896,se quiere más aquello que se ha conseguido con muchas fatigas,0
7897,se siente apretaotu culo pégalo cerca ,1
7898,se te va a pasar el arroz y no te vas a casar con nadie,1
7899,se te va a pasar el arroz,1
7900,se te va a pasar el arroz,1
7901,se te va a pasar el arroz,1
7902,se tiene una colombiana  quisiera y  mátala,1
7903,se tiene una prostituta  que haya tropezado,1
7904,se tiene una prostituta  que haya tropezado,1
7905,se traduce en hacerles la vida imposible a sus novias a sus mujeres o a sus compañeras de trabajo ,1
7906,sé tú misma a la gente no tiene por qué gustarle y a ti no tiene por qué importarte,0
7907,sé un poco más dócil que los hombres se asustan ,1
7908,sé un poco más dócil que los tíos se asustan ,1
7909,se usa una mujer,1
7910,se va a una comunidad en la sierra y que le den un linchadon de la gran flauta,1
7911,se van a todo  aunque tengan novio  las envidiosas les tienen odio  le gusta que le den bien duro ,1
7912,se ve bn bonita la luna hoy ojalá pudiera tomarle una foto decente con mi celular pero siempre q lo intento sale como una pinche bola blanca,0
7913,se ve bonita,0
7914,se ve familiar,0
7915,se ve que no finje ser una culo fácil,1
7916,se ve que no has perdido las ganas de cagar por no comer ,0
7917,se ve que no le entienden a la canción de dulce soledad ,0
7918,se ve simpáticapero es maniática ,1
7919,se viste menos provocativa para no ser agredida en las calles,1
7920,se visten enseñando los molo y las tetas,1
7921,se visten enseñando los muslos y las tetas se tiran de espalda y se les ven las nalgas entonces dicen que uno es un bellaco y no respeta ,1
7922,se vuelve una lunática,1
7923,se vuelve una lunática,1
7924,se vuelve una lunática,1
7925,sea mi abuelita paterna por favooor,0
7926,seamos discretos no peguntemos a la gente si vive,0
7927,sean finas en la calle las puterias las dejan para la cama ,1
7928,seas parco en elogiar y más parco todavía en vituperar,0
7929,secreto confiado a mujer por muchos se ha de saber ,1
7930,seductora,0
7931,seguir estúpidos precedentes y parpadear con los dos ojos es más fácil que pensar,0
7932,según el censo de tweeter en méxico te mandamos a chingar a tu madre cada 2 segundos por ser una perra monta ataques patética vieja arrastrada,1
7933,según te veo el hato así te trato,0
7934,según vamos adquiriendo conocimiento las cosas no se hacen más comprensibles sino más misteriosas,0
7935,según vamos adquiriendo conocimiento las cosas no se hacen más comprensibles sino más misteriosas,0
7936,seguramente es de esas morras ridículas que van a antros de tres pesos con sus cervezas adulteradas,1
7937,seguramente fue su culpa por vestirse as,1
7938,seguramente le terminó dando las nylons a su date todo culero y ahora se va a tener que tomar la píldora jajajaja,1
7939,seguramentes no te enfadarías con la policía si viniera un negro enorme a violarte ,1
7940,seguro es feminista o amlover,1
7941,seguro es feminista ,1
7942,seguro está en sus días,1
7943,seguro este texto lo escribió el marido ella no puede escribir así,1
7944,seguro nadie la pela y ahi esta succionando industrialmente,1
7945,seguro no estudia ,1
7946,seguro obtuvo ese puesto porque se acostó con alguien,1
7947,seguro que cuando eras joven eras guapísima y una mamasita,1
7948,seguro que cuando eras joven eras guapísima,1
7949,seguro que es una mujer,1
7950,seguro que obtuvo ese puesto de trabajo porque se acostó con alguien,1
7951,seguro solo que me gusta ser una zorra,1
7952,seguro son las mismas del pañuelito verde circo tras circo,1
7953,sele una futura mamá luchona ,1
7954,sentir que te cuidan es la sensación más bonita de todas,0
7955,sentir que te cuidan es la sensación más bonita de todas,0
7956,sentirnos suficiente es la meta siempre lo hemos sido pero se nos olvida,0
7957,señor quisiera saber quien fue el loco que inventó el beso,0
7958,señora cambiale su pañal no mame ya están rosada por eso está llorando,1
7959,sepa una mujer hilar coser y echar un remiendo que no ha menester saber gramática ni hacer versos ,1
7960,sepa una mujer hilar coser y echar un remiendo que no ha menester saber gramática ni hacer versos ,1
7961,sepan que tu eresmi propiedad ,1
7962,ser princesa linda sumisa,1
7963,ser buena persona no significa dejarnos chingar por los demás,0
7964,ser bueno solamente consigo mismo es ser bueno para nada,0
7965,ser capaz de ser una madre   por la naturaleza ,0
7966,ser como siempre para servir la mirada tiene una mujer preciosa  por chingar ,1
7967,ser como siempre para servir la mirada tiene una mujer preciosa  por chingar ,1
7968,ser considerada mala y culpable por naturaleza,1
7969,ser diputada no significa q digas putadas,1
7970,ser es hacer,0
7971,ser fuerte no empieza en el gimnasio empieza en tu cabeza,0
7972,ser grande no es una cuestión de tamaño sino de actitud,0
7973,ser hombre es ya por sí mismo una circunstancia atenuante,0
7974,ser independiente de la opinión pública es la primera condición formal para lograr algo grande,0
7975,ser independiente es cosa de una pequeña minoría es el privilegio de los fuertes,0
7976,ser libre no es solo deshacerse de las cadenas propias sino vivir de una forma que respete y mejore la libertad de los demás,0
7977,ser madre penaliza a las mujeres en el mercado laboral,1
7978,ser madre te hará más feliz que cualquier ascenso,1
7979,ser madre vs la carrera profesional,1
7980,ser mamá es lo más lindo de ser mujer,1
7981,ser mamá es lo más lindo de ser mujer,1
7982,ser mamá soltera tiene sus beneficios y este estudio lo ha demostrado ,0
7983,ser mujer como un mero objeto a disposición del hombre,1
7984,ser mujer en el primer mundo es difícil pero serlo en el resto del mundo es heroico,0
7985,ser mujer es una tarea terriblemente difícil porque consiste principalmente en tratar con hombres,0
7986,ser mujer es una tarea terriblemente difícil ya que consiste principalmente en tratar con hombres,0
7987,ser mujer y nacer en mi comunidad significa tener que estar callada la mayoría del tiempo,1
7988,ser natural es la más difícil de las poses,0
7989,ser positiva en una situación negativa no es ser inocente es ser líder,0
7990,ser presidente se parece mucho a administrar un cementerio hay mucha gente debajo de nosotros y nadie nos hace ningún caso,0
7991,ser profundamente querido por alguien te da fortaleza y querer profundamente a alguien te da valor,0
7992,ser prostitutas  es posesiva  engreída,1
7993,ser puta es lo maximo,1
7994,ser sincero no es decir todo lo que se piensa sino no decir nunca lo contrario de lo que se piensa,0
7995,ser tú misma en un mundo que constantemente está intentando que seas otra cosa es realmente todo un logro,0
7996,ser un ente asqueroso vulgar pendenciero mentiroso incongruente ladino ,0
7997,será muy mamadora y todo pero si me la chingaba,1
7998,será que ella tiene una cosa preciosa,1
7999,seria bonito ver como una modelo de playboy se pone de rodillas,1
8000,sería mierda decir q no t extraño,0
8001,sería mucho mejor para nuestros distinguidos antepasados alabarles con menos palabras y con más acciones nobles,0
8002,seria mujer que no sabe nada,1
8003,sexo con ellas,1
8004,sexo con ellas,1
8005,sexo débil a aquellas de talla menor raza de hombros estrechos caderas anchas y piernas corta ,1
