text,label
"Quien da primero, da dos veces.",0
Quien da pronto da dos veces.,0
"Quien de verde se viste, bonita se cree",0
"Quien dice la verdad, ni peca ni miente.",0
Quien discute sobre si se puede matar a la propia madre no merece argumentos sino azotes.,0
Quien es esa Ximena y pq se me figura que tiene el sobaco peludo y usa gorrito del Undertaker?,1
Quien es? Será que por desnalgada no la reconozco,1
"Quien espera, desespera.",0
Quien fue a Sevilla perdió su silla.,0
Quien fue la malvada del cuento? https://t.co/9KwX7YzfCe,0
"Quien gobierna a un pueblo dando buen ejemplo se parece a la estrella polar, que permanece inmutable mientras los astros dan vueltas a su alrededor.",0
"Quien mal anda, mal acaba.",0
"Quién mal casa, tarde enviuda.",0
quien manda en el hogar es el hombre.,1
"quien me dijo que era buena idea fumar mota y tomar cervezas cuando estás cruda, pa mandarlo matar alv",0
"Quien mucho abarca, poco aprieta.",0
"Quien mucho se baja, el culo enseña.",0
"Quien no añade nada a sus conocimientos, los disminuye.",0
"Quien no buscó amigos en la alegría, en la desgracia no los pida.",0
Quien no comprende una mirada tampoco comprenderá una larga explicación.,0
Quien no cree en milagros no es realista,0
"Quien no ha tenido tribulaciones que soportar, es que no ha comenzado a ser cristiano de verdad.",0
"Quien no oye consejo, no llega a viejo.",0
"Quien no sabe de abuelo, no sabe de bueno.",0
"Quien no tiene toda la inteligencia de su edad, tiene toda su desgracia.",0
"Quien quiera ver prosperar sus negocios, consulte a su mujer",0
"Quien quiera ver prosperar sus negocios, consulte a su mujer.",0
Quien quiere ahogar a su perro dice que está rabioso.,0
"Quien quita la ocasión, quita el pecado.",0
"Quien se empeña en pegarle una pedrada a la luna no lo conseguirá, pero terminará sabiendo manejar la honda.",0
"Quien se pica, ajos come.",0
Quien se venga después de la victoria es indigno de vencer.,0
"Quien se viste de mal paño, dos veces se viste al año.",0
Quien siembra vientos recoge tempestades.,0
"Quien tiene paciencia, obtendrá lo que desea.",0
"Quien tiene tejado de vidrio, no tire piedras al de su vecino.",0
"Quien todo lo quiere, todo lo pierde.",0
"Quien toma bienes de los pobres es un asesino de la caridad. Quien a ellos ayuda, es un virtuoso de la justicia.",0
"Quien volviendo a hacer el camino viejo aprende el nuevo, puede considerarse un maestro.",0
"Quienes creen que el dinero lo hace todo, terminan haciendo todo por dinero.",0
Quienes dicen que el arte no debe propagar doctrinas suelen referirse a doctrinas contrarias a las suyas.,0
"Quienes me decían ""no te pongas así, we, ni que te fueras a casar con ella"" Quedaron",0
quiere ese culito.,1
quiere gozar en las noches tus pechos.,1
Quiere que yo se lo meta.,1
quiere una prostituta que no ha sido una locura.,1
"Quieren hombres decentes , educados y con plata y ellas lo único que tienen para ofrecer es una panocha más usada que la de Mía Khalifa coherencia HDSPM??",1
Quieren que las mujeres seamos libres y dejemos de ser usadas? Dejen de pedir aborto :),1
Quieren respeto pero mira como se visten.,1
"Quieren un novio mamado, guapo y con dinero para casarse de blanco en la playa y lo único que ofrecen es una pinche panocha bien usada, no pinches mamen.",1
"Quieres más perra caliente!!! Pinche cara de puta!!!! Mamá vergas!!! Tú quieres pito por todos lados, quieres que te cojan sin piedad. Cojetelos como la perrita caliente seca vergas hasta que ya no pueda tu panocha caliente!!! PUTA callejera",1
Quiero a tu morena pa mi.,1
quiero amanecer follando.,0
Quiero comprar boletito para que me baile mas pegadito.,1
Quiero desvirgarte.,1
"quiero echar maracas , en tus nalgas fernadaaa , no me puedo contener.",1
"quiero echar maracas , en tus nalgas.",1
Quiero embarazarme de Damon,0
Quiero estar crudo con mis amigos contándome porque tengo un moretón en la nalga.,0
Quiero estudiar psicología al terminar nutrición ??,0
Quiero llorar porque me da la gana.,0
quiero que la puta,1
Quiero que me la mames veinte metros bajo tierra.,1
Quiero que mi vida se sienta mía por una vez,0
"Quiero que sepa bailar, que nunca salga sola, que nunca quiera pelear.",1
Quiero que sepa bailar.,1
Quiero salir aún parque con alguien que solo me tome de la mano y poder escuchar música juntos sin tener que hablarnos.,0
quiero ser de esas niñas que todo se le ve bien :(,0
quiero ser mamá joven y sexy,0
"Quiero ser mamá pero no quiero embarazarme ni menos parir. Creo que la adopción es una forma de maternidad igual de válida que la biológica y lo mejor, siempre es deseada y voluntaria.",0
Quiero ser tú,0
Quiero tener tantas fotos que nos falten álbumes y nos sobren recuerdos,0
quiero tu panocha.,1
quiero un bebé pero también quiero viajar pero antes quiero tener una casa y también quiero estudiar otra carrera pero quiero un bebé. Me entienden?,0
Quiero un christian grey en mi vida pinche madre,1
"Quiero una mujer bien bonita callada que no me diga naaa, que cuando me vaya a la noche y vuelva en la mañana no digaa naaa. Que aunque no le guste que tome ",1
"Quiero una mujer bien bonita callada que no me diga naaa, que cuando me vaya a la noche y vuelva en la mañana no digaa naaa. Que aunque no le guste que tome ",1
Quiero una mujer bien bonita callada que no me diga naaa.,1
"Quiero una mujer bien bonita callada que no me diga nada, que cuando me vaya a la noche y vuelva en la mañana no diga nada.",1
Quiero verla bailar entre los muertos.,1
Quiero verla cambiando el garrafón del agua en la cocina. Ridícula.,1
quiero verte muy alegre cariñosa ycomplaciente.,1
"Quiero, puedo y me lo merezco",0
"Quiero, puedo y me lo merezco",0
quise hacerla a una mujer.,1
Quise trarte como gente y no te gusta.,1
"Quise tratarte ,Como gente y no te gusta. ",1
"Quisiera desgarrarte el culo sin vaselina,y oirte gritar de dolor como una gorrina. ",1
quisiera gritarte.,0
quisiera ser morra para arreglar todo llorando.,1
"Quisieras puta, pero ha cuando tu ex pareja masculina te hecha (y no son marcos) es por que no vales madre. ¿Quien va a tener una fantasía cuando tu mamá es una prostituta?",1
Quitate que masturbas Perra arabalera.,1
"Quizá a ella no la enamoran siendo tan románticos. Quizá necesita algo más rudo, que le demuestres que puedes ser su hombre.",1
"Quizá haya enemigos de mis opiniones, pero yo mismo, si espero un rato, puedo ser también enemigo de mis opiniones.",0
radfem: los hombres nos violentan y nos matan auxilio que nadie tiene empatía??? also radfem: jaja malditos transgéneros los odio ojalá se mueran siono amigas,0
Rara vez nos damos cuenta que estamos rodeados por lo extraordinario,0
Rara vez se equivoca quien piensa de la mujer lo peor que puede.,1
Razones por las q uno está gord@ Todo está muy pinches rico y m encanta tragar ??????????????,0
"Reafirmando que no es el tiempo, es la persona, pobre novio de 3 años pero cuando se sabe se sabe que ahí si es.",0
Realmente no pensé que podía ser tan hija de puta. Me arruina la vida y se va jajajaja,1
rechazo del liderazgo femenino falta de confianza en la capacidad de la mujer.,1
rechazo del trabajo de las mujeres.,1
"Recibiendo la vacuna antiputeria, espero le haya funcionado.",1
"Recibimos los resultados de la Consulta Infantil y Juvenil 2021 que realizó el INE a niñas, niños y jóvenes de nuestro distrito 03, es muy importante y revelador conocer su opinión con datos certeros para transfórmalos en políticas públicas en beneficio de nuestras generaciones https://t.co/7n2dXnMvCE",0
"Reclama besos en los labios a unas jóvenes estupefactas hasta que, avergonzadas, acceden a dárselos .",1
"Recordamos a Rosario Castellanos, escritora, periodista y diplomática mexicana considerada una de las literatas más importantes del siglo XX y la primera feminista en la literatura de México.",0
recordar lo importante que son las mujeres durante todos los días de nuestra vida,0
Recuerda la dignidad de tu feminidad,0
Recuerda que mi vida arrastraste.,1
Recuerda que un hombre llega hasta donde una mujer le permite.,1
Recuerden que no solo se hace Stream el primer día ,0
Recuerdo incluso lo que no quiero. Olvidar no puedo lo que quiero.,0
"recuerdo que me perteneces . , yo lo sé , como prostituta.",1
REFRANES MEXICANOS Vuelve la burra al trigo. Esta señora no entiende que no entiende.,1
"Reglas reales para tener una vida guay: No obsesionarse, no juzgarse, el peso ideal es mentira",0
reina baby tan puta,1
reina baby tan puta.,1
relegada a la función reproductora y a las labores domésticas.,1
Rencura de perro y lágrimas de mujer: no hay que creer.,1
Renunció a querer estudiar para maestra,0
"Repitan conmigo ""llevar un escote o una falda corta no te hace ni una zorra ni una pvta, es tu cuerpo y tú decides que usar"" :)",0
Resolvido... Hay que ponerla a conjugar verbos... ¡De regreso a la primaria!,0
Respeto mucho a los hombres que no son hombres l??cidos.,0
Resulta de todo punto monstruosa la forma en que la gente va por ahí hoy en día criticándote a tus espaldas por cosas que son absolutamente y completamente ciertas.,0
Resúmenes ni en la primaria.,0
retrasada mental.,1
"Revisá la historia nena, corrés el riesgo de parecer .",1
"revisa la historia, nena. Corrés el riesgo de parecer idiota por desinformada.",1
Reza como si todo dependiera de Dios. Trabaja como si todo dependiera de ti.,0
"Rezo por la mujer que quiero ser en 5 años, espero que ella sea feliz, amada y esté haciendo lo que le gusta.",0
Rica putipobre,1
"Ricardo Ponce abusa de la vulnerabilidad de las mujeres, las sensibiliza, las manipula y las VIOLA @maire_wink, si nos TOCAN A UNA, RESPONDEMOS TODAS Y LA CULPA NO ERA MIA, NI DONDE ESTABA NI COMO VESTÍA, EL VIOLADOR ERES TU #RicardoPonce #RicardoPonceAbusador",0
Ridículas,1
Rindió UAEMéx homenaje a José María Heredia y Heredia https://t.co/PGE6peNwZ1,0
"roba corazone , ese es su deporte.",0
rodillas o pechos.,1
"Ropa dominguera, de portal para afuera.",0
"Ropa que mucho se cepilla, pronto raidilla",0
"Ropa soleada, dos veces colada",0
"Ropa vieja, bien se asienta",0
Rosa María Cortinas ,0
"Rosa para las niñas, azul para los niños .",1
"Rosie O´Donnell es tosca, vulgar, repulsiva y tonta .",1
Rubia! Que no me entere yo que ese culito pasa hambre.,1
Rumbo a la chingada su rancho https://t.co/UGb8pVg7Bd,0
Rutj bien podria ser la sirvienta de Yalitza,1
"s erás una mala inversión , yo no quiero contigo",1
"s erás una mala inversión , yo no quiero contigo.",1
"s tan triste que yo soy violento , con esta no me digas , me hiciste , bebé . go , él no te puedo mirar",1
"s tan triste que yo soy violento , con esta no me digas , me hiciste , bebé . go , él no te puedo mirar.",1
Sabe usted que no puede serle infiel.,1
sabemos que your pussy es mas grande.,1
Saber es acordarse.,0
Saber escuchar es el mejor remedio contra la soledad.,0
"Saber las cosas es tener conceptos y definiciones, y esto es obra del varón .",1
"Saber que no se sabe, eso es humildad. Pensar que uno sabe lo que no sabe, eso es enfermedad.",0
Saber que se sabe lo que se sabe y que no se sabe lo que no se sabe; he aquí el verdadero saber.,0
Sabes bien que la falla fue tuya.,1
"Sabia que habia cada persona en el senado, pero esta señora insulta con sus palabras a nuestra inteligencia y lo mas triste a las victimas",1
"Sácame de estudiar Carlos Acevedo, me encantas, te amo.",0
Sacas lo peor de mí. Si me vuelves a contestar sales en las noticias.,1
Sácate alv con las viejas nacas,1
"sacude, que vive en la tierra debajo de tu falda. ",1
"Sal y obtén paz, vive paz y respira paz y la tendrás tan pronto como desees",0
"sale ella a su encuentro, vestida como prostituta y tapada con un velo .",1
Salen errados nuestros cálculos siempre que entran en ellos el temor o la esperanza.,0
Salgado Macedonio es de lo más nefasto de Morena. Sacar el tema del asesinato de Ruiz Massieu para intentar convencer a la hija de que vote por extender el uso de las F.F.A.A. en cosas de seguridad ciudadana es lo más bajo que puede intentar un político.,0
"Salgan de ahí por favor si su bato se sigue burlando de otras morras, les dice putas, feminazis, dice que a las mujeres les pegan porque quieren y ellos ni se hacen comida, no lavan su ropa ni se cuestionan a si mismos nunca!!!",0
Salí con cara de “muy perrita” en mis fotos infantiles para mi tira de materias.,0
Salía contigo porque eras más barata que una puta.,1
Salieron más sumisas que las conservadoras.,1
salió con tantas personas distintas que hace que yo parezca un principiante. Por eso no me parece atractiva.,1
Saludos en domingo !! Ya en mi Bella ciudad y con la novedad que el GranPremio de #SingaporeGP de demorará …,0
"Santa Maria del Rosario, ",0
sapo revolcado.,1
"Sarada parece medio puta (lápiz labial y tacones siendo una adolescente como los de la serie original), androides que tiran rashos láser, más marcianos, shikamaru le bajan el IQ por el piso, y un largo etc",1
"Sarna con gusto, no pica",0
Se acerca el día del padre y realmente estoy harto de que en el cine la figura paterna tiene que morir para que el protagonista aprenda una lección moral o de vida. Empiezo con El Rey León ... ¿Alguna otra que se acuerden?,0
Se acuerdan? Otra de sus 400 mil promesas dejadas en el aire…. https://t.co/DNNfyVNyYl,0
"Se aferran a su parecer, no por verdadero sino por suyo.",0
"se antoja estudiar una ingeniería, me da curiosidad de cómo se construyen los puentes.",0
"Se burlan de las morras que creen en el horóscopo, pero ustedes creen en el top de universidades que se comparte en la encuesta del Reforma.",0
Se busca la hija de Adal Ramones Para echarle 2-3 palos ya sabemos que es de jalon pues estubo en una secta sexual informes aqui ????,1
Se busca mamá soltera para ser padrastro,0
"Se cancela, siempre no deje a mi novio jajaja",0
se corrigen un poquito en el camino.,0
se cree la gran cosa esa mujer si es bien facil.,1
se da de santa la muy tonta.,1
"Se debe hacer todo tan sencillo como sea posible, pero no más sencillo.",0
"se desespera , y yo me la chicho",1
"se desespera , y yo me la chicho.",1
"Se emputan por la botella ""tus nalguitas serán mías"" y se cojen a vatos con pareja estando conscientes.",1
Se entiende a las mujeres como se entiende el lenguaje de los pájaros: por intuición o de ninguna manera.,1
Se fijarían más en ti si te arreglases de vez en cuando.,1
se ha matado más de una zorra.,1
"Se ha tratado de emancipar a la mujer, una idea hermosa, es cierto; lo han conseguido en parte y han hecho de la mujer una cosa rara, que fuma, enseña las ",1
se ha vuelto una locura que hay sobre ser la fulana,1
se ha vuelto una locura que hay sobre ser la fulana.,1
Se habrá acostado con alguien para llegar ah.,1
se hace una mujer que es objeto.,1
Se inventó la seda para que las mujeres pudieran ir desnudas con vestidos,0
"se la azoto , suena pam , pam , y ese granito que se arruina por cuero y me lo has negado , mal mal , estoy sin prisa por el sadismo",1
"se la azoto , suena pam , pam , y ese granito que se arruina por cuero y me lo has negado , mal mal , estoy sin prisa por el sadismo.",1
se la chica con los hijos,1
se la chica con los hijos.,1
"se la cogen , y no se ve.",1
"Se la pasaba estudiando, ahora vive perreando. ",1
"Se las dan de modernas, informadas y empoderadas pero no saben ni utilizar los métodos anticonceptivos. Chido su cotorreo, amigas.",1
se le caen las tetas.,1
Se le cayó el ,0
Se le está yendo el tren.,1
Se llama matrimonio de conveniencia a un matrimonio de personas que no se convienen en absoluto.,0
Se lo buscó por andar vestida as.,1
Se lo buscó por andar vestida as.,1
Se lo buscó por andar vestida as.,1
"se lo hago por perra , ingrata , qué no te conviene.",1
Sé lo que quieren las mujeres. Quieren ser hermosas,0
Se lo voy a tener que decir ???????,0
Se los juro que no me gusta ser la vieja castrosa de “mándame tu parte o te saco del equipo” pero pues échenle ganitas :(,1
"Se maman con sus ""800 mil cohetes lanzados"" contra #Israel . Si fuese así estaría en ruinas como #Palestina puta prensa Neoliberal Sionista Facista.",0
Se mas agradecida que te estoy dando fica.,1
Se me hace que esta puerc... cerd... gord... #reinota se tragó un tanque de guerra...,1
Se me hace que pides a gritos un consolador,1
se me hace súper pendejo que un pendejo me pregunta ¿cómo fue tu primer faje? o ¿con cuantos te has acostado? entre otras preguntas similares. VETE MUY A LA CHINGADA.,0
Se me hacen bn pendejas las morras así. Quiéranse poquito,1
"se me puso el chile bien duro por ti,. ",1
Se mide la inteligencia del individuo por la cantidad de incertidumbres que es capaz de soportar.,0
"Se nos olvida que la vida es un ratito, las personas son eternas y las oportunidades se acaban",0
Se nota que ya te hace falta un buen hombre para que se te quite el pinché genio.,1
Se odia lo que no se entiende,0
Se perdona mientras se ama.,0
"Se piensa que lo justo es lo igual, y así es; pero no para todos, sino para los iguales. Se piensa por el contrario que lo justo es lo desigual, y así es, pero no para todos, sino para los desiguales.",0
"se pierde con un beso , mami , es que no buscas nada.",0
"Se puede admitir la fuerza bruta, pero la razón bruta es insoportable.",0
se puede de puta,1
"Se puede engañar a parte del pueblo parte del tiempo, pero no se puede engañar a todo el pueblo todo el tiemp",0
"Se puede quitar a un general su ejército, pero no a un hombre su voluntad.",0
se puede ser su machista,1
se puede ser su machista.,1
Se puede ser un buen hombre y hacer malos versos.,0
"se puso bella , me gusta mi amor.",0
"se puso bella , pero es maniática , cuando se pone histérica , se vuelve una lunática.",1
"se puso bella , si si eso te voy a rogar , o regresas ya conmigo , o te vas a casar a dios.",0
se puso bella.,0
sé que ere loquilla con el sexo.,1
sé que la matar,1
se que te gusta el alcohol.,0
Se quedó para vestir santos.,1
"Se quejará de estar sola, si se moviera un poco.",1
"Se quiere hacer la edgy y la graciosa, pero sólo queda como vulgar y pndja.",1
Se quiere más aquello que se ha conseguido con muchas fatigas.,0
"Se siente apretao,Tu culo pégalo cerca. ",1
se te va a pasar el arroz y no te vas a casar con nadie.,1
Se te va a pasar el arroz.,1
se te va a pasar el arroz.,1
Se te va a pasar el arroz.,1
"se tiene una colombiana , quisiera y , mátala.",1
"se tiene una prostituta , que haya tropezado",1
"se tiene una prostituta , que haya tropezado.",1
"se traduce en hacerles la vida imposible a sus novias, a sus mujeres o a sus compañeras de trabajo .",1
"Sé tú misma, a la gente no tiene por qué gustarle, y a ti no tiene por qué importarte",0
"Sé un poco más dócil, que los hombres se asustan .",1
"Sé un poco más dócil, que los tíos se asustan .",1
se usa una mujer.,1
Se va a una comunidad en la sierra y que le den un linchadon de la gran flauta.,1
"se van a todo , aunque tengan novio , las envidiosas les tienen odio , le gusta que le den bien duro .",1
"se ve bn bonita la luna hoy, ojalá pudiera tomarle una foto decente con mi celular pero siempre q lo intento sale como una pinche bola blanca",0
se ve bonita.,0
se ve familiar.,0
Se ve que no finje ser una culo fácil,1
Se ve que no has perdido las ganas de cagar por no comer. https://t.co/J5mEwuofVp,0
Se ve que no le entienden a la canción de dulce soledad ??????,0
"Se ve simpática,Pero es maniática. ",1
se viste ?menos provocativa? para no ser agredida en las calles.,1
Se visten enseñando los molo y las tetas.,1
"Se visten enseñando los muslos y las tetas, se tiran de espalda y se les ven las nalgas, entonces dicen que uno es un bellaco y no respeta .",1
se vuelve una lunática,1
Se vuelve una lunática.,1
se vuelve una lunática.,1
Sea mi abuelita paterna por favooor??,0
Seamos discretos. No peguntemos a la gente si vive.,0
"Sean finas en la calle, las puterias las dejan para la cama .",1
"Seas parco en elogiar, y más parco todavía en vituperar.",0
"Secreto confiado a mujer, por muchos se ha de saber .",1
seductora.,0
Seguir estúpidos precedentes y parpadear con los dos ojos es más fácil que pensar.,0
"Según el censo de Tweeter, en México te mandamos a chingar a tu madre cada 2 segundos, por ser una perra monta ataques, patética vieja arrastrada.",1
"Según te veo el hato, así te trato.",0
"Según vamos adquiriendo conocimiento, las cosas no se hacen más comprensibles, sino más misteriosas.",0
"Según vamos adquiriendo conocimiento, las cosas no se hacen más comprensibles, sino más misteriosas.",0
Seguramente es de esas morras ridículas que van a antros de tres pesos con sus cervezas adulteradas.,1
Seguramente fue su culpa por vestirse as.,1
Seguramente le terminó dando las nylons a su date todo culero y ahora se va a tener que tomar la píldora jajajaja,1
Seguramentes no te enfadarías con la policía si viniera un negro enorme a violarte .,1
Seguro es feminista o amlover.,1
Seguro es feminista. ???????,1
Seguro está en sus días.,1
"Seguro este texto Lo escribió el marido, ella no puede escribir así",1
Seguro nadie la pela y ahi esta succionando industrialmente,1
Seguro no estudia ??,1
Seguro obtuvo ese puesto porque se acostó con alguien.,1
Seguro que cuando eras joven eras guapísima y una mamasita.,1
Seguro que cuando eras joven eras guapísima.,1
Seguro que es una mujer.,1
Seguro que obtuvo ese puesto de trabajo porque se acostó con alguien.,1
seguro solo que me gusta ser una zorra.,1
Seguro son las mismas del pañuelito verde… Circo tras circo…,1
Sele una futura mamá luchona ??,1
sentir que te cuidan es la sensación más bonita de todas,0
sentir que te cuidan es la sensación más bonita de todas????????????,0
"Sentirnos suficiente es la meta. Siempre lo hemos sido, pero se nos olvida",0
"Señor, quisiera saber quien fue el loco que inventó el beso.",0
Señora cambiale su pañal no mame ya están rosada por eso está llorando,1
"Sepa una mujer hilar, coser y echar un remiendo, que no ha menester saber gramática ni hacer versos .",1
"Sepa una mujer hilar, coser y echar un remiendo, que no ha menester saber gramática ni hacer versos .",1
"sepan que tu eres,mi propiedad. ",1
"ser ?princesa? (linda, sumisa)",1
Ser buena persona no significa dejarnos chingar por los demás.,0
Ser bueno solamente consigo mismo es ser bueno para nada.,0
ser capaz de ser una madre . . por la naturaleza .,0
"ser como siempre para servir la mirada tiene una mujer preciosa , por chingar ,",1
"ser como siempre para servir la mirada tiene una mujer preciosa , por chingar ,.",1
ser considerada mala y culpable por naturaleza.,1
"Ser diputada, no significa q: digas putadas",1
Ser es hacer.,0
Ser fuerte no empieza en el gimnasio. Empieza en tu cabeza,0
Ser grande no es una cuestión de tamaño sino de actitud,0
Ser hombre es ya por sí mismo una circunstancia atenuante.,0
Ser independiente de la opinión pública es la primera condición formal para lograr algo grande.,0
"Ser independiente es cosa de una pequeña minoría, es el privilegio de los fuertes.",0
"Ser libre no es solo deshacerse de las cadenas propias, sino vivir de una forma que respete y mejore la libertad de los demás",0
Ser madre penaliza a las mujeres en el mercado laboral.,1
Ser madre te hará más feliz que cualquier ascenso.,1
Ser madre vs la carrera profesional.,1
Ser mamá es lo más lindo de ser mujer.,1
Ser mamá es lo más lindo de ser mujer.,1
Ser mamá soltera tiene sus beneficios y este estudio lo ha demostrado. https://t.co/9MWS6A8MUt,0
ser mujer como un mero objeto a disposición del hombre.,1
Ser mujer en el primer mundo es difícil pero serlo en el resto del mundo es heroico,0
"Ser mujer es una tarea terriblemente difícil, porque consiste principalmente en tratar con hombres.",0
"Ser mujer es una tarea terriblemente difícil, ya que consiste principalmente en tratar con hombres",0
Ser mujer y nacer en mi comunidad significa tener que estar callada la mayoría del tiempo.,1
Ser natural es la más difícil de las poses.,0
"Ser positiva en una situación negativa no es ser inocente, es ser líder",0
Ser presidente se parece mucho a administrar un cementerio: hay mucha gente debajo de nosotros y nadie nos hace ningún caso,0
"Ser profundamente querido por alguien te da fortaleza, y querer profundamente a alguien te da valor.",0
"ser prostitutas , es posesiva , engreída.",1
ser puta es lo maximo.,1
"Ser sincero no es decir todo lo que se piensa, sino no decir nunca lo contrario de lo que se piensa.",0
Ser tú misma en un mundo que constantemente está intentando que seas otra cosa es realmente todo un logro,0
"Ser un ente asqueroso, vulgar, pendenciero, mentiroso, incongruente, ladino. https://t.co/mMlwgTvphF",0
Será muy mamadora y todo pero si me la chingaba.,1
Será que ella tiene una cosa preciosa.,1
seria bonito ver como una modelo de playboy se pone de rodillas.,1
Sería mierda decir q no t extraño,0
Sería mucho mejor para nuestros distinguidos antepasados alabarles con menos palabras y con más acciones nobles.,0
seria mujer que no sabe nada,1
sexo con ellas,1
sexo con ellas.,1
"sexo débil a aquellas de talla menor, raza de hombros estrechos, caderas anchas y piernas corta .",1
Sherlyn quiere ser mamá nuevamente https://t.co/OzTKmvp01w https://t.co/G822mQhrZ4,0
"Si a cambio de mi amor a la lectura viera a mis pies los tronos del mundo, rehusaría el cambio.",0
"Si A es el éxito en la vida, entonces A = X  Y  Z. Donde X es trabajo, Y es placer y Z es mantener la boca cerrada.",0
"si abrimos las piernas para coger, lo podemos hacer para abortar .",1
si acaso no regreso por la tarde volveré al siguiente día en lamañanita.,1
"Si alguien considera estar limitado por su género, raza u origen, se volverá aún más limitado",0
"Si alguna vez, ve saltar por la ventana a un banquero suizo, salte detrás. Seguro que hay algo que ganar.",0
"Si alguno os quiere robar la esposa, la mejor forma de vengaros de él es dejar que se la lleve.",0
Si amigos la verdad a mi si me gusta ir a una tras otra,0
"Si anda con uno y otro, es una fácil .",1
"Si anda con uno y otro, es una fácil .",1
"Si bien buscas, encontrarás.",0
Si bjork viene al ceremonia me corto una chichi a la verga,0
"si borracho te busco , te sentirás mi novia.",0
"Si bueno, a la prima se le arrima(? Así que lo lazos familiares no me detendrán(?? Okno xd",1
"Si buscas resultados distintos, no hagas siempre lo mismo",0
"Si buscas resultados distintos, no hagas siempre lo mismo.",0
Si cerca de la biblioteca tenéis un jardín ya no os faltará de nada.,0
Si cocinas con la regla vas a reencarnarte en una perra.,1
"Si contestó rápido, otra cosa es que no seas el que me gusta",0
"si da a luz una niña, quedará impura ",1
"Si da el cántaro en la piedra, o la piedra en el cántaro, mal para el cántaro.",0
"Si das con una buena mujer serás feliz; y si no te volverás filósofo, lo que siempre es útil para el hombre.",0
"Si das pescado a un hombre hambriento, le nutres una jornada. Si le enseñas a pescar, le nutrirás toda la vida.",0
Si de algo soy rico es de perplejidades y no de certezas.,0
"Si defendemos algo, somos unas desquiciadas .",1
Si dejas salir todos tus miedos tendrás más espacio para vivir todos tus sueños,0
"si desean saber más, que se lo pregunten en casa a su marido.",1
"Si deseas ser un escritor, ¡escribe!",0
"Si dice ""es mi vieja"" No se quejen cuando las lleven a vivir a una casa de infonavit y las pongan a trapear.",1
"Si Dios no existiera, sería necesario inventarlo.",0
"Si dudo, si me alucino, vivo. Si me engaño, existo. ¿Cómo engañarme al afirmar que existo, si tengo que existir para engañarme?",0
"Si el amor te da la espalda, tócale el culo .",1
"Si el espíritu es un atributo divino, una existencia conforme al espíritu será verdaderamente divina.",0
Si el mal humor de una mujer es constante es que necesita un revolcón.,1
"Si el plan no funciona, cambia el plan, pero no cambies la meta",0
"Si el prior juega a los naipes, ¿qué harán los frailes?",0
"Si el problema de la “violencia machista” como tú le llamas es dentro de la oficina, es problema de tu CEO, si es fuera; lo siento pero no. Tampoco lo es que haya fondas alrededor pero puedes prepararte una ensalada y llevarla en un tupper, ¿o eso es opresión del sistema también?",1
"Si el semblante de la virtud pudiera verse, enamoraría a todos.",0
si ella pierde mi verga no quedara Que mamar.,1
"Si ella se viste así, es porque quiere algo contigo .",1
si ella trabaja de noche entonces es una puta.,1
Si en el fondo nosotras somos el sexo debil.,1
"Si en los hombres no aparece el lado ridículo, es que no lo hemos buscado bien.",0
"Si enseñas tu cuerpo mujer, consigues todo lo qu quieras .",1
"si entre mas mas se queja, mas Se la voy a atascar. ",1
Si eres famoso puedes coger a las mujeres por el coño.,1
Si eres famoso puedes coger a las mujeres por el coño.,1
"Si eres feliz, escóndete. No se puede andar cargado de joyas por un barrio de mendigos. No se puede pasear una felicidad como la tuya por un mundo de desgraciados.",0
"Si eres feminista, ¿por qué te maquillas y te depilas?",1
si eres mujer eres una fracasada.,1
Si eres mujer naciste para atender a los hombres.,1
Si eres mujer y has escuchado en tu cabeza una voz que te dice '¿quién eres tú para decir algo?,0
Si eres orgulloso conviene que ames la soledad; los orgullosos siempre se quedan solos.,0
"si eres suficientemente guapa, tendras la posibilidad de dejar atrás tus horrorosas condiciones de vida si consigues que un hombre rico se enamore de ti .",1
Si eres una mujer en un entorno masculino y estás trabajando es porque le has quitado el sitio a alguien.,1
"Si es lo más probable, porque esas mujeres se inspiraron en su padre, fueron apoyadas y respaldadas por sus parejas jamás excluyeron, denigraron, ni acosaron, es tan estúpido lo que hacen esos colectivos, si eres mujer que puede ser dogmatizada todo bien contigo si no te chingan",0
Si es una súper mamadora,1
"Si esa ""volteada de jeta"" se la hubieran dado a tiempo no estaría tan loca",1
si ese culo te aprete.,1
"Si esta es vuestra forma de amar, os ruego que me odiéis.",0
Si esta igual de Gorda que la #Reinota definitivamente No,1
"Si falta la diplomacia, recurrid a la mujer",0
"si fueras un clavo y yo un martillo, quisiera clavarte. Perdón, en palabras finas ?cariño darte?, un poquito de mi labia pa? mi cama llevarte .",1
"Si fuese un diseñador de moda que solo sigue tendencias o que diseña para celebridades, no me sentiría realizado",0
"Si has construido castillos en el aire, tu trabajo no se pierde; ahora coloca las bases debajo de ellos.",0
Si hay un secreto del buen éxito reside en la capacidad para apreciar el punto de vista del prójimo y ver las cosas desde ese punto de vista así como del propio.,0
"Si hicieran un remake asi, creo que lo de el emperador y Kefka usando a Terra como su fuente de magia, ya seria bastante crudo en el mero prologo, si lo llegan a extender claro xD",0
Si Hillary no pudo satisfacer a su esposo.,1
"Si Hillary no pudo satisfacer a su marido, cómo va a satisfacer a América .",1
"Si Hillary no puede satisfacer a su esposo, ¿cómo pretende satisfacer a Estados Unidos?",1
